coin,px,sz,side,time,startPosition,dir,closedPnl,hash,oid,crossed,fee,tid,feeToken,twapId,usd
ETH,3280.7,0.305,A,2025-12-09 16:20:59.990,81218.3641,Close Long,53.1066,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300184,808461360511160,USDC,,1000.6134999999999
ETH,3280.7,5.4525,A,2025-12-09 16:20:59.990,81223.8166,Close Long,949.3893,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,5.366405,849511970386238,USDC,,17888.01675
ETH,3280.7,50.2949,A,2025-12-09 16:20:59.990,81274.1115,Close Long,8757.347988,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,49.500743,960213194069350,USDC,,165002.47843
ETH,3280.7,0.3127,A,2025-12-09 16:20:59.990,81274.4242,Close Long,54.447324,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.307762,6678468287570,USDC,,1025.8748899999998
ETH,3280.7,17.0812,A,2025-12-09 16:20:59.990,81291.5054,Close Long,2974.178544,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,16.811487,709360380423474,USDC,,56038.292839999995
ETH,3280.7,2.5578,A,2025-12-09 16:20:59.990,81294.0632,Close Long,445.364136,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,2.517412,368543055221130,USDC,,8391.374459999999
ETH,3280.8,17.7416,A,2025-12-09 16:20:59.990,81311.8048,Close Long,3090.941552,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,17.461992,981465884939269,USDC,,58206.641279999996
ETH,3280.8,0.3046,A,2025-12-09 16:20:59.990,81312.1094,Close Long,53.067412,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.299799,900191494022046,USDC,,999.33168
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81312.4144,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,993845755540104,USDC,,1000.644
ETH,3280.8,82.2861,A,2025-12-09 16:20:59.990,81394.7005,Close Long,14335.884342,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,80.989271,273160547736471,USDC,,269964.23688000004
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81395.0055,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,1035216827985529,USDC,,1000.644
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81395.3105,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,767236994441923,USDC,,1000.644
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81395.6155,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,412985175599543,USDC,,1000.644
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81395.9205,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,653900703654129,USDC,,1000.644
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81396.2255,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,168527736097793,USDC,,1000.644
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81396.5305,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,784606542343397,USDC,,1000.644
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81396.8355,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,899445683807394,USDC,,1000.644
ETH,3280.8,0.305,A,2025-12-09 16:20:59.990,81397.1405,Close Long,53.1371,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300193,329553909103112,USDC,,1000.644
ETH,3280.8,2.6193,A,2025-12-09 16:20:59.990,81399.7598,Close Long,456.334446,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,2.578019,421741241751867,USDC,,8593.399440000001
ETH,3280.9,0.3047,A,2025-12-09 16:20:59.990,81400.0645,Close Long,53.115304,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.299907,741482092171836,USDC,,999.6902300000002
ETH,3280.9,0.876,A,2025-12-09 16:20:59.990,81400.9405,Close Long,152.70432,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.86222,257676076734247,USDC,,2874.0684
ETH,3280.9,0.305,A,2025-12-09 16:20:59.990,81401.2455,Close Long,53.1676,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300202,540057138218128,USDC,,1000.6745
ETH,3280.9,15.2397,A,2025-12-09 16:20:59.990,81416.4852,Close Long,2656.584504,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999979,971086880063062,USDC,,49999.93173
ETH,3280.9,8.2814,A,2025-12-09 16:20:59.990,81424.7666,Close Long,1443.613648,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,8.151133,339945486441889,USDC,,27170.44526
ETH,3280.9,0.305,A,2025-12-09 16:20:59.990,81425.0716,Close Long,53.1676,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.300202,726267650908072,USDC,,1000.6745
ETH,3280.9,50.2949,A,2025-12-09 16:20:59.990,81475.3665,Close Long,8767.406968,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,49.503761,291522253423533,USDC,,165012.53741
ETH,3280.9,3.788,A,2025-12-09 16:20:59.990,81479.1545,Close Long,660.32416,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.728414,152065067528161,USDC,,12428.0492
ETH,3280.9,0.0061,A,2025-12-09 16:20:59.990,81479.1606,Close Long,1.063352,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.006004,92397289502985,USDC,,20.01349
ETH,3281.0,28.1146,A,2025-12-09 16:20:59.990,81507.2752,Close Long,4903.748532,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,27.6732,402782998234514,USDC,,92244.00259999999
ETH,3281.0,2.6198,A,2025-12-09 16:20:59.990,81509.895,Close Long,456.945516,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,2.578669,566488965262945,USDC,,8595.5638
ETH,3281.0,15.2392,A,2025-12-09 16:20:59.990,81525.1342,Close Long,2658.021264,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999944,404081065074215,USDC,,49999.815200000005
ETH,3281.0,0.0384,A,2025-12-09 16:20:59.990,81525.1726,Close Long,6.697728,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.037797,286170152048811,USDC,,125.9904
ETH,3281.0,17.0812,A,2025-12-09 16:20:59.990,81542.2538,Close Long,2979.302904,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,16.813025,592159269492034,USDC,,56043.417199999996
ETH,3281.1,28.1789,A,2025-12-09 16:20:59.990,81570.4327,Close Long,4917.781628,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,27.737336,148640188159710,USDC,,92457.78878999999
ETH,3281.1,1.4891,A,2025-12-09 16:20:59.990,81571.9218,Close Long,259.877732,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,1.465765,959494375447226,USDC,,4885.88601
ETH,3281.1,0.3377,A,2025-12-09 16:20:59.990,81572.2595,Close Long,58.935404,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.332408,1064780919294206,USDC,,1108.02747
ETH,3281.1,0.3601,A,2025-12-09 16:20:59.990,81572.6196,Close Long,62.844652,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.354457,514578562554386,USDC,,1181.5241099999998
ETH,3281.1,0.0061,A,2025-12-09 16:20:59.990,81572.6257,Close Long,1.064572,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.006004,1027651885514123,USDC,,20.01471
ETH,3281.1,0.9601,A,2025-12-09 16:20:59.990,81573.5858,Close Long,167.556652,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.945055,332962493601517,USDC,,3150.1841099999997
ETH,3281.1,0.0381,A,2025-12-09 16:20:59.990,81573.6239,Close Long,6.649212,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.037502,298283695181246,USDC,,125.00991
ETH,3281.1,3.657,A,2025-12-09 16:20:59.990,81577.2809,Close Long,638.21964,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.599694,381027472176031,USDC,,11998.9827
ETH,3281.2,15.3,A,2025-12-09 16:20:59.990,81592.5809,Close Long,2671.686,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,15.060707,407010855254791,USDC,,50202.36
ETH,3281.2,10.8,A,2025-12-09 16:20:59.990,81603.3809,Close Long,1885.896,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,10.631088,256689772767522,USDC,,35436.96
ETH,3281.2,8.804,A,2025-12-09 16:20:59.990,81612.1849,Close Long,1537.35448,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,8.666305,1107800511587022,USDC,,28887.6848
ETH,3281.2,0.0654,A,2025-12-09 16:20:59.990,81612.2503,Close Long,11.420148,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.064377,381448228799294,USDC,,214.59047999999999
ETH,3281.2,6.1442,A,2025-12-09 16:20:59.990,81618.3945,Close Long,1072.900204,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,6.048104,591939869748855,USDC,,20160.349039999997
ETH,3281.2,0.0068,A,2025-12-09 16:20:59.990,81618.4013,Close Long,1.187416,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.006693,420520222582779,USDC,,22.31216
ETH,3281.2,50.2949,A,2025-12-09 16:20:59.990,81668.6962,Close Long,8782.495438,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,49.508287,598581809949449,USDC,,165027.62587999998
ETH,3281.2,15.2383,A,2025-12-09 16:20:59.990,81683.9345,Close Long,2660.911946,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999972,511836129217164,USDC,,49999.90996
ETH,3281.3,36.568,A,2025-12-09 16:20:59.990,81720.5025,Close Long,6389.16096,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,35.997173,482912875627647,USDC,,119990.5784
ETH,3281.3,17.0812,A,2025-12-09 16:20:59.990,81737.5837,Close Long,2984.427264,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,16.814562,687908355551375,USDC,,56048.54156
ETH,3281.3,60.9057,A,2025-12-09 16:20:59.990,81798.4894,Close Long,10641.443904,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,59.954962,325129403417724,USDC,,199849.87341000003
ETH,3281.3,0.0061,A,2025-12-09 16:20:59.990,81798.4955,Close Long,1.065792,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.006004,1088822046468786,USDC,,20.01593
ETH,3281.4,2.6329,A,2025-12-09 16:20:59.990,81801.1284,Close Long,460.283578,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,2.591879,753991276352475,USDC,,8639.59806
ETH,3281.4,3.0473,A,2025-12-09 16:20:59.990,81804.1757,Close Long,532.728986,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,2.999823,472362022384573,USDC,,9999.41022
ETH,3281.4,27.3825,A,2025-12-09 16:20:59.990,81831.5582,Close Long,4787.00865,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,26.95588,193251885917859,USDC,,89852.9355
ETH,3281.4,60.9057,A,2025-12-09 16:20:59.990,81892.4639,Close Long,10647.534474,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,59.956789,329497113971349,USDC,,199855.96398000003
ETH,3281.4,0.3047,A,2025-12-09 16:20:59.990,81892.7686,Close Long,53.267654,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.299952,325947210934387,USDC,,999.8425800000001
ETH,3281.4,28.1846,A,2025-12-09 16:20:59.990,81920.9532,Close Long,4927.231772,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,27.745483,227811873440462,USDC,,92484.94644
ETH,3281.4,50.2949,A,2025-12-09 16:20:59.990,81971.2481,Close Long,8792.554418,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,49.511305,473709980535717,USDC,,165037.68486
ETH,3281.4,15.2373,A,2025-12-09 16:20:59.990,81986.4854,Close Long,2663.784786,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999902,513267904797293,USDC,,49999.67622
ETH,3281.4,0.1,A,2025-12-09 16:20:59.990,81986.5854,Close Long,17.482,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.098441,401227484720524,USDC,,328.14000000000004
ETH,3281.5,2.5198,A,2025-12-09 16:20:59.990,81989.1052,Close Long,440.763416,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,2.480617,657026638234807,USDC,,8268.7237
ETH,3281.5,0.2438,A,2025-12-09 16:20:59.990,81989.349,Close Long,42.645496,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.240008,577106398087330,USDC,,800.0296999999999
ETH,3281.5,1.8338,A,2025-12-09 16:20:59.990,81991.1828,Close Long,320.768296,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,1.805284,1044866497659462,USDC,,6017.6147
ETH,3281.5,121.8114,A,2025-12-09 16:20:59.990,82112.9942,Close Long,21307.250088,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,119.917232,426302453603975,USDC,,399724.1091
ETH,3281.5,0.0061,A,2025-12-09 16:20:59.990,82113.0003,Close Long,1.067012,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.006005,434150238033428,USDC,,20.01715
ETH,3281.5,4.0274,A,2025-12-09 16:20:59.990,82117.0277,Close Long,704.472808,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.964773,198844604628150,USDC,,13215.9131
ETH,3281.5,3.813,A,2025-12-09 16:20:59.990,82120.8407,Close Long,666.96996,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.753707,138513008050039,USDC,,12512.3595
ETH,3281.6,28.898,A,2025-12-09 16:20:59.990,82149.7387,Close Long,5057.72796,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,28.449503,802819280648023,USDC,,94831.6768
ETH,3281.6,15.2364,A,2025-12-09 16:20:59.990,82164.9751,Close Long,2666.674728,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999931,558577043666734,USDC,,49999.77024
ETH,3281.6,15.2264,A,2025-12-09 16:20:59.990,82180.2015,Close Long,2664.924528,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.990086,1005268717817403,USDC,,49966.95424
ETH,3281.6,26.9697,A,2025-12-09 16:20:59.990,82207.1712,Close Long,4720.236894,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,26.55113,819721626473982,USDC,,88503.76752
ETH,3281.6,17.0812,A,2025-12-09 16:20:59.990,82224.2524,Close Long,2989.551624,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,16.816099,771040620365849,USDC,,56053.66591999999
ETH,3281.7,0.0381,A,2025-12-09 16:20:59.990,82224.2905,Close Long,6.672072,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.037509,767704373008543,USDC,,125.03277
ETH,3281.7,15.236,A,2025-12-09 16:20:59.990,82239.5265,Close Long,2668.12832,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999994,38287364134976,USDC,,49999.9812
ETH,3281.7,50.2949,A,2025-12-09 16:20:59.990,82289.8214,Close Long,8807.642888,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,49.515831,1067120581319148,USDC,,165052.77333
ETH,3281.7,3.7716,A,2025-12-09 16:20:59.990,82293.593,Close Long,660.482592,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.713177,1037266169609741,USDC,,12377.259719999998
ETH,3281.7,0.0061,A,2025-12-09 16:20:59.990,82293.5991,Close Long,1.068232,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.006005,630612571494814,USDC,,20.01837
ETH,3281.8,15.2355,A,2025-12-09 16:20:59.990,82308.8346,Close Long,2669.56431,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999959,657658907985432,USDC,,49999.863900000004
ETH,3281.8,20.4329,A,2025-12-09 16:20:59.990,82329.2675,Close Long,3580.252738,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,20.117007,312924637158710,USDC,,67056.69122000001
ETH,3281.9,4.0,A,2025-12-09 16:20:59.990,82333.2675,Close Long,701.28,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.938279,134440393743733,USDC,,13127.6
ETH,3281.9,0.609,A,2025-12-09 16:20:59.990,82333.8765,Close Long,106.76988,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.599603,404099639143589,USDC,,1998.6771
ETH,3281.9,50.2949,A,2025-12-09 16:20:59.990,82384.1714,Close Long,8817.701868,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,49.518849,91927282625365,USDC,,165062.83231
ETH,3281.9,3.7346,A,2025-12-09 16:20:59.990,82387.906,Close Long,654.750072,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.676975,900593322235060,USDC,,12256.58374
ETH,3281.9,17.0812,A,2025-12-09 16:20:59.990,82404.9872,Close Long,2994.675984,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,16.817637,846820073925065,USDC,,56058.79028
ETH,3281.9,0.3047,A,2025-12-09 16:20:59.990,82405.2919,Close Long,53.420004,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.299998,1110016781004518,USDC,,999.9949300000001
ETH,3281.9,4.5705,A,2025-12-09 16:20:59.990,82409.8624,Close Long,801.30006,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,4.499977,517258469714188,USDC,,14999.92395
ETH,3281.9,0.0061,A,2025-12-09 16:20:59.990,82409.8685,Close Long,1.069452,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.006005,360191259805807,USDC,,20.01959
ETH,3282.0,4.0,A,2025-12-09 16:20:59.990,82413.8685,Close Long,701.68,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.938399,552295711588135,USDC,,13128.0
ETH,3282.0,4.5703,A,2025-12-09 16:20:59.990,82418.4388,Close Long,801.722026,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,4.499917,736484677345321,USDC,,14999.724599999998
ETH,3282.0,15.2346,A,2025-12-09 16:20:59.990,82433.6734,Close Long,2672.453532,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999987,852955259787006,USDC,,49999.957200000004
ETH,3282.0,3.8931,A,2025-12-09 16:20:59.990,82437.5665,Close Long,682.927602,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,3.833146,161301734295388,USDC,,12777.1542
ETH,3282.0,8.0181,A,2025-12-09 16:20:59.990,82445.5846,Close Long,1406.535102,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,7.894621,431991332347439,USDC,,26315.4042
ETH,3282.0,0.0304,A,2025-12-09 16:20:59.990,82445.615,Close Long,5.332768,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.029931,925320435505131,USDC,,99.7728
ETH,3282.1,0.0192,A,2025-12-09 16:20:59.990,82445.6342,Close Long,3.369984,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.018904,80213246542326,USDC,,63.01631999999999
ETH,3282.1,50.2949,A,2025-12-09 16:20:59.990,82495.9291,Close Long,8827.760848,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,49.521867,797274045069876,USDC,,165072.89129
ETH,3282.1,0.0061,A,2025-12-09 16:20:59.990,82495.9352,Close Long,1.070672,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.006006,1063571643755486,USDC,,20.02081
ETH,3282.1,0.064,A,2025-12-09 16:20:59.990,82495.9992,Close Long,11.23328,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.063016,1078440959876198,USDC,,210.0544
ETH,3282.1,0.0107,A,2025-12-09 16:20:59.990,82496.0099,Close Long,1.878064,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,0.010535,590152345663335,USDC,,35.118469999999995
ETH,3282.2,7.3837,A,2025-12-09 16:20:59.990,82503.3936,Close Long,1296.725394,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,7.270434,948715186028172,USDC,,24234.78014
ETH,3282.2,15.2336,A,2025-12-09 16:20:59.990,82518.6272,Close Long,2675.324832,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,14.999916,52212311112222,USDC,,49999.721919999996
ETH,3282.2,4.5701,A,2025-12-09 16:20:59.990,82523.1973,Close Long,802.600962,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,4.499994,223014707241680,USDC,,14999.98222
ETH,3282.2,11.5474,A,2025-12-09 16:20:59.990,82534.7447,Close Long,2027.954388,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,11.370262,636395340291422,USDC,,37900.87628
ETH,3282.2,17.0812,A,2025-12-09 16:20:59.990,82551.8259,Close Long,2999.800344,0x0d9a16d526e7d5680f1304310f982a02062400bac1eaf43ab162c227e5ebaf52,263739263100,True,16.819174,672095194024823,USDC,,56063.914639999995
